#timestamp [ns], p_RS_R_x [m], p_RS_R_y [m], p_RS_R_z [m], q_RS_w [], q_RS_x [], q_RS_y [], q_RS_z []
1520437801789690422,1.2343124245,0.1469733215,1.3763751636,0.9787553298,-0.1559652492,-0.0595341945,0.1190316142
1520437801798024422,1.2337752110,0.1466269100,1.3651862914,0.9795941417,-0.1520947830,-0.0573729179,0.1181983198
1520437801806357422,1.2340257265,0.1472837070,1.3539341145,0.9816277302,-0.1417430777,-0.0572220702,0.1141995355
1520437801814690422,1.2339244536,0.1472280143,1.3427269778,0.9823951854,-0.1379562218,-0.0557607700,0.1129536061
1520437801823023422,1.2336333945,0.1476719196,1.3314163915,0.9830336466,-0.1351147904,-0.0547538481,0.1113142365
1520437801831357422,1.2336313281,0.1484260887,1.3199689768,0.9839782946,-0.1298855986,-0.0536460310,0.1097203284
1520437801839690422,1.2336095998,0.1494906572,1.3085234592,0.9848623211,-0.1246694555,-0.0525662317,0.1083537104
1520437801848024422,1.2338717836,0.1507515010,1.2971868814,0.9856268057,-0.1192161961,-0.0513234213,0.1081351229
1520437801856357422,1.2338301480,0.1519660959,1.2859255832,0.9858852073,-0.1166896455,-0.0489305404,0.1096343329
1520437801864690422,1.2340950989,0.1538421539,1.2744898995,0.9865664685,-0.1116311710,-0.0478930961,0.1092306558
1520437801873023422,1.2343430020,0.1559020898,1.2630680899,0.9872646806,-0.1061968847,-0.0467484260,0.1088359171
1520437801881357422,1.2344770568,0.1582603027,1.2517266161,0.9878897713,-0.1010855756,-0.0449874952,0.1087733033
1520437801889690422,1.2354274890,0.1611714389,1.2404607874,0.9884499845,-0.0947391017,-0.0446299226,0.1095413200
1520437801898023422,1.2359188427,0.1640055782,1.2293193302,0.9888301413,-0.0898969970,-0.0434552914,0.1106576672
1520437801906357422,1.2361694713,0.1672252853,1.2181435849,0.9893236279,-0.0843255099,-0.0422150281,0.1111119212
1520437801914690422,1.2369789262,0.1706839507,1.2072178097,0.9897144748,-0.0789482304,-0.0423485279,0.1115304330
1520437801923024422,1.2380481954,0.1746350396,1.1963220608,0.9901531177,-0.0720585526,-0.0427087840,0.1121620623
1520437801931357422,1.2386888446,0.1785705400,1.1857109374,0.9904265611,-0.0671031039,-0.0423447931,0.1129571556
1520437801939690422,1.2396823269,0.1828017494,1.1752776484,0.9906383379,-0.0620053452,-0.0426125339,0.1139087026
1520437801948023422,1.2405753269,0.1876015191,1.1647054172,0.9908616798,-0.0554845894,-0.0419757228,0.1155535826
1520437801956357422,1.2419986804,0.1922344225,1.1545904395,0.9909218739,-0.0506516640,-0.0429032009,0.1169083575
1520437801964690422,1.2431975987,0.1975783684,1.1444903894,0.9912060686,-0.0431174163,-0.0426564792,0.1176088551
1520437801973024422,1.2444730120,0.2027913273,1.1346375608,0.9912844698,-0.0380801626,-0.0427178908,0.1186599465
1520437801981357422,1.2455835292,0.2077867362,1.1251428141,0.9913085615,-0.0349656345,-0.0413154937,0.1199073401
1520437801989690422,1.2471191035,0.2135830775,1.1157203173,0.9912910338,-0.0291196477,-0.0419269265,0.1213930197
1520437801998023422,1.2488408718,0.2193860203,1.1066687448,0.9912179729,-0.0241615915,-0.0416746631,0.1231518179
1520437802006357422,1.2508499116,0.2260915786,1.0973930113,0.9911924284,-0.0147613744,-0.0409854707,0.1250594376
1520437802014690422,1.2529349731,0.2322046371,1.0888358869,0.9910422978,-0.0106312132,-0.0411363475,0.1266094082
1520437802023023422,1.2549581849,0.2389207560,1.0802646158,0.9907968450,-0.0032627504,-0.0394090522,0.1294522809
1520437802031357422,1.2572363898,0.2453572780,1.0721450670,0.9906185190,0.0027345858,-0.0376816498,0.1313299854
1520437802039690422,1.2594418254,0.2522709826,1.0644810598,0.9901953506,0.0082768687,-0.0358003573,0.1347701580
1520437802048024422,1.2618374751,0.2592650314,1.0568922801,0.9898290169,0.0149060901,-0.0341502701,0.1372956110
1520437802056357422,1.2642127402,0.2666140257,1.0493692875,0.9893339485,0.0219468736,-0.0315182633,0.1405107546
1520437802064690422,1.2668264084,0.2737622213,1.0425268858,0.9888572941,0.0271785638,-0.0299639180,0.1432645845
1520437802073023422,1.2699231448,0.2800502512,1.0368420305,0.9885241909,0.0272570240,-0.0297826779,0.1455677534
1520437802081357422,1.2725556652,0.2879090813,1.0301736431,0.9879524672,0.0355868233,-0.0280517012,0.1479750066
1520437802089690422,1.2755879739,0.2949744079,1.0244253627,0.9874273076,0.0379639644,-0.0266481543,0.1511156029
1520437802098024422,1.2787382864,0.3022358808,1.0190724212,0.9868383464,0.0418922935,-0.0256795406,0.1540638669
1520437802106357422,1.2820376562,0.3095389518,1.0141864235,0.9863076027,0.0449463629,-0.0253250428,0.1566390100
1520437802114690422,1.2855094767,0.3166066696,1.0098903644,0.9857633787,0.0468875000,-0.0253002182,0.1594742062
1520437802123023422,1.2887881211,0.3247512527,1.0050613825,0.9848488171,0.0542457861,-0.0240084961,0.1629533497
1520437802131357422,1.2924512293,0.3320350789,1.0013625829,0.9839898024,0.0571069595,-0.0226824193,0.1672972559
1520437802139690422,1.2961724061,0.3391132582,0.9981985233,0.9833952179,0.0582726110,-0.0225428259,0.1703818336
1520437802148023422,1.2998798447,0.3465744522,0.9951563567,0.9824685916,0.0610513370,-0.0213219450,0.1748530109
1520437802156357422,1.3036963204,0.3540047796,0.9925366157,0.9815763054,0.0650556840,-0.0205272414,0.1784778616
1520437802164690422,1.3076307770,0.3612260884,0.9903884929,0.9806500648,0.0676308469,-0.0199500944,0.1826294407
1520437802173024422,1.3118482524,0.3680023767,0.9888407036,0.9795994011,0.0683979655,-0.0193798171,0.1879658332
1520437802181357422,1.3159669649,0.3751653025,0.9875173356,0.9784279381,0.0712399190,-0.0185978152,0.1930227063
1520437802189690422,1.3197752111,0.3823520204,0.9864328872,0.9774076030,0.0752656835,-0.0180507535,0.1966815313
1520437802198023422,1.3240570112,0.3888083983,0.9861398218,0.9762797143,0.0759000591,-0.0178548854,0.2019858994
1520437802206357422,1.3284150673,0.3955898640,0.9859705521,0.9749392090,0.0787786074,-0.0179916727,0.2072770354
1520437802214690422,1.3327178863,0.4021295003,0.9863915925,0.9736017120,0.0812317360,-0.0179285072,0.2125551223
1520437802223024422,1.3370813332,0.4085621804,0.9871972998,0.9724471672,0.0829879515,-0.0190563673,0.2170169622
1520437802231357422,1.3414828640,0.4148376689,0.9884630819,0.9710235332,0.0850722527,-0.0196015656,0.2224674997
1520437802239690422,1.3459182731,0.4209721545,0.9901346835,0.9696978706,0.0864371780,-0.0210647070,0.2275322660
1520437802248023422,1.3503071442,0.4269089860,0.9923298363,0.9684889144,0.0873451363,-0.0226169335,0.2321390192
1520437802256357422,1.3548319363,0.4328827064,0.9948627128,0.9668923023,0.0896166398,-0.0240319923,0.2377195765
1520437802264690422,1.3593512915,0.4384942390,0.9980511666,0.9656124225,0.0898287643,-0.0261528589,0.2425684865
1520437802273023422,1.3635559738,0.4435163176,1.0017954529,0.9643410384,0.0888880211,-0.0271007767,0.2478120844
1520437802281357422,1.3678857105,0.4487336893,1.0059175120,0.9630906109,0.0887448376,-0.0296659128,0.2523901001
1520437802289690422,1.3717674710,0.4529455530,1.0106980263,0.9620593503,0.0860094018,-0.0309281548,0.2570751612
1520437802298024422,1.3757273449,0.4573081561,1.0158729193,0.9608697999,0.0844295737,-0.0323809780,0.2618250312
1520437802306357422,1.3793690607,0.4613763233,1.0214918927,0.9600153788,0.0818374677,-0.0349759740,0.2654237792
1520437802314690422,1.3832694556,0.4652130372,1.0275247532,0.9588175078,0.0793696583,-0.0368289578,0.2702093113
1520437802323023422,1.3868789462,0.4689184029,1.0338959222,0.9579305310,0.0766388903,-0.0394008216,0.2737574722
1520437802331357422,1.3901083756,0.4722757755,1.0407033448,0.9568808296,0.0742392685,-0.0417567637,0.2777120482
1520437802339690422,1.3935507009,0.4754102896,1.0478198243,0.9557772447,0.0714390443,-0.0442380177,0.2818320763
1520437802348024422,1.3966110994,0.4782981672,1.0553402343,0.9548129706,0.0685366184,-0.0469769829,0.2853560691
1520437802356357422,1.3992530394,0.4808534560,1.0633016319,0.9540594437,0.0649896163,-0.0499326497,0.2881903160
1520437802364690422,1.4019700437,0.4829683071,1.0716772077,0.9534216960,0.0603358321,-0.0535552453,0.2906518411
1520437802373023422,1.4042855893,0.4853554479,1.0800831478,0.9524953097,0.0578096323,-0.0562138735,0.2936847489
1520437802381357422,1.4063443768,0.4872733376,1.0888999838,0.9517345962,0.0540595331,-0.0590818094,0.2962906766
1520437802389690422,1.4081245909,0.4889862694,1.0979847318,0.9509504683,0.0503349048,-0.0619624908,0.2988649425
1520437802398023422,1.4097897149,0.4904647678,1.1072081893,0.9501198343,0.0465668595,-0.0658898459,0.3012679146
1520437802406357422,1.4108321523,0.4914914194,1.1170042619,0.9495047102,0.0413897552,-0.0680711991,0.3034699414
1520437802414690422,1.4119675061,0.4928107942,1.1262984660,0.9488749644,0.0389092005,-0.0725101517,0.3047370241
1520437802423024422,1.4121980492,0.4937838062,1.1363191670,0.9483697858,0.0354759095,-0.0754939541,0.3060014251
1520437802431357422,1.4119539743,0.4936319488,1.1474999740,0.9483892190,0.0263169364,-0.0747154788,0.3070552156
1520437802439690422,1.4125746390,0.4944358129,1.1569722259,0.9474317481,0.0235079088,-0.0828543798,0.3081486860
1520437802448023422,1.4118625238,0.4943648247,1.1681398592,0.9465928526,0.0163411661,-0.0891271557,0.3094370498
1520437802456357422,1.4118204353,0.4947109091,1.1784111565,0.9458255225,0.0096443754,-0.0898176023,0.3118555200
1520437802464690422,1.4098641441,0.4945988206,1.1891236308,0.9453673921,0.0062185143,-0.0946929733,0.3118895073
1520437802473024422,1.4085913043,0.4940091577,1.1999782559,0.9448378241,-0.0013553272,-0.0980681142,0.3125096706
1520437802481357422,1.4075102184,0.4936501399,1.2102398582,0.9443298242,-0.0075532908,-0.1004508847,0.3131992190
1520437802489690422,1.4055465022,0.4936898832,1.2203984487,0.9437041744,-0.0121426342,-0.1014231969,0.3146240975
1520437802498023422,1.4027973287,0.4916012035,1.2332966255,0.9433775131,-0.0272296054,-0.1092524757,0.3120277438
1520437802506357422,1.4008416415,0.4903503602,1.2448603107,0.9424432304,-0.0390131258,-0.1132457326,0.3121764527
1520437802514690422,1.3975319242,0.4899169907,1.2548733901,0.9423101255,-0.0437046894,-0.1157003021,0.3110546056
1520437802523023422,1.3939856228,0.4892655728,1.2650903740,0.9417566630,-0.0491544974,-0.1173083436,0.3113149140
1520437802531357422,1.3906580971,0.4879384149,1.2757277369,0.9410442750,-0.0586124832,-0.1211205841,0.3103708320
1520437802539690422,1.3865927431,0.4868757056,1.2858773547,0.9408979286,-0.0662170406,-0.1228991278,0.3085809391
1520437802548024422,1.3823490588,0.4855079235,1.2962068873,0.9400935366,-0.0745910686,-0.1259108679,0.3079070775
1520437802556357422,1.3776589366,0.4840584092,1.3062511706,0.9395868361,-0.0825344165,-0.1287231908,0.3062596737
1520437802564690422,1.3733802000,0.4828187926,1.3160716584,0.9392112412,-0.0893218700,-0.1319102170,0.3041439503
1520437802573023422,1.3678721680,0.4808577478,1.3260108479,0.9385121840,-0.1006792250,-0.1346189308,0.3015564916
1520437802581357422,1.3621326429,0.4794178669,1.3349911383,0.9381305671,-0.1068038417,-0.1362287186,0.2999095109
1520437802589690422,1.3563975648,0.4776871648,1.3443051662,0.9375674138,-0.1146902161,-0.1386112376,0.2976582332
1520437802598024422,1.3503065740,0.4760431411,1.3531014885,0.9370734862,-0.1220292352,-0.1406559505,0.2953270234
1520437802606357422,1.3438793789,0.4742020405,1.3614073868,0.9368566852,-0.1278537233,-0.1426075529,0.2926022262
1520437802614690422,1.3370559617,0.4724537091,1.3693896149,0.9368834550,-0.1330316255,-0.1444006186,0.2893102827
1520437802623023422,1.3304847051,0.4705313013,1.3776055357,0.9361109712,-0.1401945435,-0.1463314305,0.2874523475
1520437802631357422,1.3230936341,0.4687706121,1.3846409171,0.9364054374,-0.1439354301,-0.1479980933,0.2837675337
1520437802639690422,1.3155647272,0.4668725360,1.3915677256,0.9365688862,-0.1484941562,-0.1495617895,0.2800347802
1520437802648023422,1.3081400556,0.4648604015,1.3986615411,0.9360381657,-0.1544440845,-0.1515649345,0.2775025186
1520437802656357422,1.3001075624,0.4627499038,1.4049398201,0.9361302335,-0.1593349368,-0.1523909749,0.2739517379
1520437802664690422,1.2919959337,0.4607757384,1.4109831961,0.9360527205,-0.1643999248,-0.1537928545,0.2704176899
1520437802673024422,1.2838198625,0.4589841232,1.4162301311,0.9361861498,-0.1676256424,-0.1552959351,0.2670960679
1520437802681357422,1.2752309291,0.4568465393,1.4211860727,0.9363814982,-0.1714488190,-0.1563756258,0.2633280386
1520437802689690422,1.2665172940,0.4547666542,1.4257838243,0.9363770166,-0.1758725783,-0.1578848590,0.2594981508
1520437802698023422,1.2576009943,0.4527168472,1.4299678590,0.9363452931,-0.1804309587,-0.1588932079,0.2558419623
1520437802706357422,1.2484866091,0.4506510574,1.4336361594,0.9363599215,-0.1843961696,-0.1599977257,0.2522476519
1520437802714690422,1.2389622423,0.4482892910,1.4367936447,0.9361965318,-0.1899122995,-0.1602207431,0.2485934147
1520437802723024422,1.2294498229,0.4462301013,1.4395422565,0.9360395925,-0.1938128279,-0.1622491037,0.2448299357
1520437802731357422,1.2198176853,0.4440712118,1.4415609336,0.9360016450,-0.1979288377,-0.1633135377,0.2409435289
1520437802739690422,1.2101012505,0.4419040012,1.4434642502,0.9362155652,-0.2027291544,-0.1627472223,0.2364627817
1520437802748023422,1.2000131570,0.4398705890,1.4445433113,0.9366223023,-0.2058147503,-0.1632044186,0.2318259456
1520437802756357422,1.1896482342,0.4375177835,1.4451080104,0.9362188470,-0.2110115017,-0.1629992266,0.2289097395
1520437802764690422,1.1794346881,0.4357945378,1.4451288606,0.9371508378,-0.2117427338,-0.1638988528,0.2237196637
1520437802773023422,1.1689234404,0.4336278517,1.4448110964,0.9371264053,-0.2156542457,-0.1630314981,0.2206990652
1520437802781357422,1.1585105000,0.4319546424,1.4439418167,0.9379321428,-0.2158129035,-0.1640487174,0.2163240731
1520437802789690422,1.1477004859,0.4298273477,1.4426193381,0.9380522893,-0.2191940777,-0.1633081753,0.2129373117
1520437802798024422,1.1369052298,0.4280541638,1.4407134074,0.9387479045,-0.2200869575,-0.1630694533,0.2090991544
1520437802806357422,1.1257827694,0.4261988987,1.4382106949,0.9389993116,-0.2224203831,-0.1619783235,0.2063310171
1520437802814690422,1.1149612231,0.4248035002,1.4352386106,0.9407958209,-0.2191041977,-0.1627188064,0.2010451791
1520437802823023422,1.1036624881,0.4229795653,1.4318221208,0.9414312184,-0.2207166688,-0.1612903210,0.1974255444
1520437802831357422,1.0922742168,0.4210942654,1.4279156465,0.9418354833,-0.2223449301,-0.1595167929,0.1950975326
1520437802839690422,1.0809613165,0.4195023542,1.4235025262,0.9430178310,-0.2214008537,-0.1586459777,0.1911295012
1520437802848024422,1.0694648410,0.4178148168,1.4185670926,0.9443682065,-0.2204237808,-0.1568937369,0.1869930551
1520437802856357422,1.0580858645,0.4164166982,1.4131188571,0.9455761487,-0.2186181547,-0.1562010436,0.1835567578
1520437802864690422,1.0466807101,0.4149449012,1.4072928056,0.9468823454,-0.2166912464,-0.1549628156,0.1801256601
1520437802873023422,1.0351694315,0.4136625177,1.4010715394,0.9481280502,-0.2148651478,-0.1536182730,0.1768829978
1520437802881357422,1.0235397776,0.4122338979,1.3943207085,0.9495422907,-0.2123804790,-0.1523804884,0.1733325043
1520437802889690422,1.0119525881,0.4110049793,1.3872112859,0.9510279089,-0.2090859318,-0.1510314785,0.1703481203
1520437802898023422,1.0003270257,0.4099099079,1.3797204891,0.9523704731,-0.2062178870,-0.1496327055,0.1675551205
1520437802906357422,0.9886632925,0.4088664329,1.3719965975,0.9537636478,-0.2031790610,-0.1481389452,0.1646451527
1520437802914690422,0.9770020880,0.4077645156,1.3637285700,0.9552508359,-0.1995195128,-0.1464003323,0.1620331672
1520437802923024422,0.9654005797,0.4069549362,1.3551990373,0.9565743267,-0.1959046081,-0.1450453977,0.1598398408
1520437802931357422,0.9538075100,0.4062871801,1.3460359991,0.9583188729,-0.1903075926,-0.1441305313,0.1569533304
1520437802939690422,0.9419563731,0.4054660519,1.3369988864,0.9597828113,-0.1866134022,-0.1418105396,0.1545385522
1520437802948023422,0.9303872355,0.4050548984,1.3272281040,0.9612928195,-0.1812475200,-0.1405909682,0.1526421677
1520437802956357422,0.9182617779,0.4043622817,1.3175221598,0.9625333241,-0.1783358531,-0.1377632863,0.1508217504
1520437802964690422,0.9064597152,0.4040331105,1.3072708788,0.9641185328,-0.1731813267,-0.1357831090,0.1484810764
1520437802973024422,0.8947030867,0.4040501009,1.2970229568,0.9656570802,-0.1677391021,-0.1343502183,0.1460137523
1520437802981357422,0.8829088499,0.4040498056,1.2866041339,0.9669987448,-0.1624583224,-0.1333304721,0.1440267556
1520437802989690422,0.8710438838,0.4042930138,1.2759501020,0.9682606561,-0.1571419423,-0.1322683270,0.1424177005
1520437802998023422,0.8592495572,0.4044076211,1.2650368232,0.9692862280,-0.1526213299,-0.1311672689,0.1413721524
1520437803006357422,0.8473633341,0.4049134027,1.2541094781,0.9707393164,-0.1467822456,-0.1299719938,0.1386630190
1520437803014690422,0.8356086777,0.4054223575,1.2428838306,0.9719246719,-0.1409639426,-0.1291213193,0.1371833953
1520437803023023422,0.8237301178,0.4061513890,1.2315812264,0.9731946929,-0.1350830620,-0.1280616087,0.1350736109
1520437803031357422,0.8117697173,0.4067987208,1.2201726451,0.9742748081,-0.1299845105,-0.1264486085,0.1338034929
1520437803039690422,0.8000388319,0.4078637996,1.2086127024,0.9757084861,-0.1225656259,-0.1259215241,0.1308219681
1520437803048024422,0.7881039834,0.4085973649,1.1971881501,0.9768135167,-0.1171840211,-0.1241651749,0.1291753391
1520437803056357422,0.7761962929,0.4099570817,1.1853155501,0.9783158126,-0.1096130830,-0.1228886849,0.1256244962
1520437803064690422,0.7641109723,0.4110969333,1.1735283327,0.9793861999,-0.1042111852,-0.1206930135,0.1239995840
1520437803073023422,0.7523060315,0.4129369518,1.1618229150,0.9808410199,-0.0956262913,-0.1197708966,0.1202557213
1520437803081357422,0.7404708343,0.4149040413,1.1501986196,0.9821886126,-0.0868710403,-0.1184519636,0.1171669063
1520437803089690422,0.7285115389,0.4168351565,1.1385301579,0.9833411877,-0.0788861541,-0.1172062086,0.1143669006
1520437803098024422,0.7162979560,0.4189053857,1.1269607338,0.9843488187,-0.0728546651,-0.1154827219,0.1114151775
1520437803106357422,0.7040380810,0.4208884145,1.1154953324,0.9851187626,-0.0674547740,-0.1140016179,0.1095194417
1520437803114690422,0.6917776527,0.4233953620,1.1043110976,0.9860777532,-0.0601645209,-0.1130516745,0.1060670257
1520437803123023422,0.6795512799,0.4261022266,1.0932355229,0.9868403575,-0.0529127499,-0.1128486748,0.1030122625
1520437803131357422,0.6671848699,0.4289001991,1.0824717570,0.9875325497,-0.0467321405,-0.1126339589,0.0995447717
1520437803139690422,0.6547959431,0.4319365457,1.0718861210,0.9881494448,-0.0404932796,-0.1124212415,0.0963453867
